date,year,month,month_name,ward_id,ward_name,latitude,longitude,rainfall_mm,rainy_days,max_24h_rainfall_mm,rainfall_intensity_category,spatial_resolution,data_status,source_note
2026-05-01,2026,5,May,113,KMC Ward 113,22.509023,88.38461,143.9,12,59.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,113,KMC Ward 113,22.509023,88.38461,228.8,19,52.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,113,KMC Ward 113,22.509023,88.38461,295.6,26,81.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,113,KMC Ward 113,22.509023,88.38461,378,31,79.1,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,114,KMC Ward 114,22.487813,88.393537,265.6,23,110.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,114,KMC Ward 114,22.487813,88.393537,170.1,16,72.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,114,KMC Ward 114,22.487813,88.393537,27.2,1,11,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,114,KMC Ward 114,22.487813,88.393537,9.8,0,3.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,114,KMC Ward 114,22.487813,88.393537,10,0,2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,114,KMC Ward 114,22.487813,88.393537,15.5,2,6.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,114,KMC Ward 114,22.487813,88.393537,26.3,0,11.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,114,KMC Ward 114,22.487813,88.393537,60.7,6,13.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,114,KMC Ward 114,22.487813,88.393537,81.8,7,17,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,114,KMC Ward 114,22.487813,88.393537,222.9,19,73.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,114,KMC Ward 114,22.487813,88.393537,242.4,22,100.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,114,KMC Ward 114,22.487813,88.393537,193.7,17,70.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,115,KMC Ward 115,22.53991,88.376287,227.5,17,55.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,115,KMC Ward 115,22.53991,88.376287,144.4,13,29.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,115,KMC Ward 115,22.53991,88.376287,29.5,0,12.1,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,115,KMC Ward 115,22.53991,88.376287,13.7,0,5.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,115,KMC Ward 115,22.53991,88.376287,10.2,4,3.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,115,KMC Ward 115,22.53991,88.376287,24.9,3,9.6,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,115,KMC Ward 115,22.53991,88.376287,38.5,4,8.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,115,KMC Ward 115,22.53991,88.376287,41.1,4,14.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,115,KMC Ward 115,22.53991,88.376287,93.6,7,38.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,115,KMC Ward 115,22.53991,88.376287,250.1,20,64.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,115,KMC Ward 115,22.53991,88.376287,318.2,25,104.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,115,KMC Ward 115,22.53991,88.376287,389.5,31,94.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,116,KMC Ward 116,22.525033,88.392364,250.3,18,99.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,116,KMC Ward 116,22.525033,88.392364,173.7,15,43.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,116,KMC Ward 116,22.525033,88.392364,42.5,4,11.6,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,116,KMC Ward 116,22.525033,88.392364,16.4,0,3.4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,116,KMC Ward 116,22.525033,88.392364,13.4,0,3.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,116,KMC Ward 116,22.525033,88.392364,20.3,0,5.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,116,KMC Ward 116,22.525033,88.392364,40.2,2,14.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,116,KMC Ward 116,22.525033,88.392364,60.2,4,16.8,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,116,KMC Ward 116,22.525033,88.392364,148.3,11,53.4,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,116,KMC Ward 116,22.525033,88.392364,396.2,31,149.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,116,KMC Ward 116,22.525033,88.392364,412.3,31,129.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,116,KMC Ward 116,22.525033,88.392364,305,28,135,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,117,KMC Ward 117,22.513449,88.404363,328.5,27,120.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,117,KMC Ward 117,22.513449,88.404363,228.4,25,95,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,117,KMC Ward 117,22.513449,88.404363,42.1,2,9.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,117,KMC Ward 117,22.513449,88.404363,15.4,1,5.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,117,KMC Ward 117,22.513449,88.404363,12.3,1,3.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,117,KMC Ward 117,22.513449,88.404363,22,3,7.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,117,KMC Ward 117,22.513449,88.404363,46,0,12.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,117,KMC Ward 117,22.513449,88.404363,66.6,6,18.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,117,KMC Ward 117,22.513449,88.404363,147.6,13,60.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,117,KMC Ward 117,22.513449,88.404363,369.3,31,122.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,117,KMC Ward 117,22.513449,88.404363,426.2,31,161.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,117,KMC Ward 117,22.513449,88.404363,297.1,23,116.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,118,KMC Ward 118,22.499161,88.410463,283.8,23,107.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,118,KMC Ward 118,22.499161,88.410463,150.4,13,55.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,118,KMC Ward 118,22.499161,88.410463,40.2,1,9.8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,118,KMC Ward 118,22.499161,88.410463,14.2,5,4.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,118,KMC Ward 118,22.499161,88.410463,5.4,2,1.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,118,KMC Ward 118,22.499161,88.410463,31.2,7,6.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,118,KMC Ward 118,22.499161,88.410463,37.2,4,14.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,118,KMC Ward 118,22.499161,88.410463,91.3,10,19.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,118,KMC Ward 118,22.499161,88.410463,170.6,11,47.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,118,KMC Ward 118,22.499161,88.410463,229.8,21,59.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,118,KMC Ward 118,22.499161,88.410463,345.5,29,113.4,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,118,KMC Ward 118,22.499161,88.410463,356.8,30,91.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,119,KMC Ward 119,22.544583,88.387165,248.4,21,68.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,119,KMC Ward 119,22.544583,88.387165,171,13,37.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,119,KMC Ward 119,22.544583,88.387165,28.1,1,8.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,119,KMC Ward 119,22.544583,88.387165,10.3,3,3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,119,KMC Ward 119,22.544583,88.387165,13.4,0,5.5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,119,KMC Ward 119,22.544583,88.387165,22.4,0,7.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,119,KMC Ward 119,22.544583,88.387165,35.8,4,13.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,119,KMC Ward 119,22.544583,88.387165,69.9,8,17.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,119,KMC Ward 119,22.544583,88.387165,113.8,11,32.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,119,KMC Ward 119,22.544583,88.387165,330.2,28,84.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,119,KMC Ward 119,22.544583,88.387165,141,13,51.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,119,KMC Ward 119,22.544583,88.387165,347.2,27,154.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,120,KMC Ward 120,22.52837,88.40547,279.7,23,99.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,120,KMC Ward 120,22.52837,88.40547,159.8,13,33.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
